x,y,height,momentum_x,bathymetry
0.5,0.5,0.0585752,0,0
1.5,0.5,0.0585752,0,0
2.5,0.5,0.0585752,0,0
3.5,0.5,0.0585752,0,0
4.5,0.5,0.0585752,0,0
5.5,0.5,0.0585752,0,0
6.5,0.5,0.0585752,0,0
7.5,0.5,0.0585752,0,0
8.5,0.5,0.0585752,0,0
9.5,0.5,0.0585752,0,0
10.5,0.5,0.0585752,0,0
11.5,0.5,0.0585752,0,0
12.5,0.5,0.0585752,0,0
13.5,0.5,0.0585752,0,0
14.5,0.5,0.0585752,0,0
15.5,0.5,0.0585752,0,0
16.5,0.5,0.0585752,0,0
17.5,0.5,0.0585752,0,0
18.5,0.5,0.0585752,0,0
19.5,0.5,0.0585752,0,0
20.5,0.5,0.0585752,0,0
21.5,0.5,0.0585752,0,0
22.5,0.5,0.0585752,0,0
23.5,0.5,0.0585752,0,0
24.5,0.5,0.0585752,0,0
25.5,0.5,0.0585752,0,0
26.5,0.5,0.0585752,0,0
27.5,0.5,0.0585752,0,0
28.5,0.5,0.0585752,0,0
29.5,0.5,0.0585752,0,0
30.5,0.5,0.0585752,0,0
31.5,0.5,0.0585752,0,0
32.5,0.5,0.0585752,0,0
33.5,0.5,0.0585752,0,0
34.5,0.5,0.0585752,0,0
35.5,0.5,0.0585752,1.0753e-21,0
36.5,0.5,0.0585752,5.51717e-19,0
37.5,0.5,0.0585752,6.59773e-17,0
38.5,0.5,0.0585752,4.98274e-15,0
39.5,0.5,0.0585752,2.99691e-13,0
40.5,0.5,0.0585752,1.60665e-11,0
41.5,0.5,0.0585752,7.75516e-10,0
42.5,0.5,0.0585752,8.20793e-09,0
43.5,0.5,0.0585751,5.91688e-08,0
44.5,0.5,0.0585748,3.42755e-07,0
45.5,0.5,0.058573,1.67581e-06,0
46.5,0.5,0.058566,7.00617e-06,0
47.5,0.5,0.058542,2.51697e-05,0
48.5,0.5,0.0584721,7.79684e-05,0
49.5,0.5,0.0582981,0.00020893,0
50.5,0.5,0.0579262,0.000486471,0
51.5,0.5,0.0572388,0.000990941,0
52.5,0.5,0.0561293,0.00178339,0
53.5,0.5,0.0545423,0.00287133,0
54.5,0.5,0.052501,0.00419334,0
55.5,0.5,0.0501136,0.00563004,0
56.5,0.5,0.0475727,0.00702979,0
57.5,0.5,0.045163,0.00823397,0
58.5,0.5,0.0432549,0.00910051,0
59.5,0.5,0.0421726,0.00955174,0
60.5,0.5,0.0418642,0.0096588,0
61.5,0.5,0.0418352,0.00960362,0
62.5,0.5,0.0416502,0.0094146,0
63.5,0.5,0.0410116,0.0088469,0
64.5,0.5,0.0394761,0.00755038,0
65.5,0.5,0.0367973,0.00542347,0
66.5,0.5,0.0335315,0.00305273,0
67.5,0.5,0.0308699,0.00131794,0
68.5,0.5,0.0294081,0.000454658,0
69.5,0.5,0.0288258,0.000132353,0
70.5,0.5,0.0286417,3.3454e-05,0
71.5,0.5,0.0285927,7.39498e-06,0
72.5,0.5,0.0285814,1.42807e-06,0
73.5,0.5,0.0285792,2.40711e-07,0
74.5,0.5,0.0285788,3.54298e-08,0
75.5,0.5,0.0285787,4.66476e-09,0
76.5,0.5,0.0285787,6.26046e-10,0
77.5,0.5,0.0285787,2.57616e-11,0
78.5,0.5,0.0285787,4.06872e-13,0
79.5,0.5,0.0285787,9.32751e-15,0
80.5,0.5,0.0285787,1.69107e-16,0
81.5,0.5,0.0285787,1.45355e-18,0
82.5,0.5,0.0285787,1.04361e-20,0
83.5,0.5,0.0285787,4.69734e-23,0
84.5,0.5,0.0285787,5.18939e-26,0
85.5,0.5,0.0285787,0,0
86.5,0.5,0.0285787,0,0
87.5,0.5,0.0285787,0,0
88.5,0.5,0.0285787,0,0
89.5,0.5,0.0285787,0,0
90.5,0.5,0.0285787,0,0
91.5,0.5,0.0285787,0,0
92.5,0.5,0.0285787,0,0
93.5,0.5,0.0285787,0,0
94.5,0.5,0.0285787,0,0
95.5,0.5,0.0285787,0,0
96.5,0.5,0.0285787,0,0
97.5,0.5,0.0285787,0,0
98.5,0.5,0.0285787,0,0
99.5,0.5,0.0285787,0,0
