sim_time,name,x,y,height,momentum_x,momentum_y,bathymetry
0,gauge_6,9.36,13.8,0.32,0,0,-0.32
0.000241999,gauge_6,9.36,13.8,0.32,0,0,-0.32
0.000483998,gauge_6,9.36,13.8,0.32,0,0,-0.32
0.000725997,gauge_6,9.36,13.8,0.32,0,0,-0.32
0.000967996,gauge_6,9.36,13.8,0.32,0,0,-0.32
0.00121,gauge_6,9.36,13.8,0.32,3.80609e-22,0,-0.32
0.00145199,gauge_6,9.36,13.8,0.32,2.2751e-21,0,-0.32
0.00169399,gauge_6,9.36,13.8,0.32,7.93304e-21,0,-0.32
0.00193599,gauge_6,9.36,13.8,0.32,2.10756e-20,0,-0.32
0.00217799,gauge_6,9.36,13.8,0.32,4.72427e-20,0,-0.32
0.00241999,gauge_6,9.36,13.8,0.32,9.41321e-20,0,-0.32
0.00266199,gauge_6,9.36,13.8,0.32,1.7193e-19,0,-0.32
0.00290399,gauge_6,9.36,13.8,0.32,2.93637e-19,0,-0.32
0.00314599,gauge_6,9.36,13.8,0.32,4.75378e-19,0,-0.32
0.00338799,gauge_6,9.36,13.8,0.32,7.36717e-19,0,-0.32
0.00362999,gauge_6,9.36,13.8,0.32,1.10095e-18,0,-0.32
0.00387198,gauge_6,9.36,13.8,0.32,1.59541e-18,0,-0.32
0.00411398,gauge_6,9.36,13.8,0.32,2.25175e-18,0,-0.32
0.00435598,gauge_6,9.36,13.8,0.32,3.10618e-18,0,-0.32
0.00459798,gauge_6,9.36,13.8,0.32,4.19984e-18,0,-0.32
0.00483998,gauge_6,9.36,13.8,0.32,5.57894e-18,0,-0.32
0.00508198,gauge_6,9.36,13.8,0.32,7.29511e-18,0,-0.32
0.00532398,gauge_6,9.36,13.8,0.32,9.40562e-18,0,-0.32
0.00556598,gauge_6,9.36,13.8,0.32,1.19736e-17,0,-0.32
0.00580798,gauge_6,9.36,13.8,0.32,1.50684e-17,0,-0.32
0.00604998,gauge_6,9.36,13.8,0.32,1.87655e-17,0,-0.32
0.00629197,gauge_6,9.36,13.8,0.32,2.31472e-17,0,-0.32
0.00653397,gauge_6,9.36,13.8,0.32,2.83025e-17,0,-0.32
0.00677597,gauge_6,9.36,13.8,0.32,3.43275e-17,0,-0.32
0.00701797,gauge_6,9.36,13.8,0.32,4.13252e-17,0,-0.32
0.00725997,gauge_6,9.36,13.8,0.32,4.94065e-17,0,-0.32
0.00750197,gauge_6,9.36,13.8,0.32,5.86896e-17,0,-0.32
0.00774397,gauge_6,9.36,13.8,0.32,6.93005e-17,0,-0.32
0.00798597,gauge_6,9.36,13.8,0.32,8.13733e-17,0,-0.32
0.00822797,gauge_6,9.36,13.8,0.32,9.50503e-17,0,-0.32
0.00846997,gauge_6,9.36,13.8,0.32,1.10482e-16,0,-0.32
0.00871196,gauge_6,9.36,13.8,0.32,1.27827e-16,0,-0.32
0.00895396,gauge_6,9.36,13.8,0.32,1.47254e-16,0,-0.32
0.00919596,gauge_6,9.36,13.8,0.32,1.6894e-16,0,-0.32
0.00943796,gauge_6,9.36,13.8,0.32,1.93069e-16,0,-0.32
0.00967996,gauge_6,9.36,13.8,0.32,2.19836e-16,0,-0.32
0.00992196,gauge_6,9.36,13.8,0.32,2.49445e-16,0,-0.32
0.010164,gauge_6,9.36,13.8,0.32,2.8211e-16,0,-0.32
0.010406,gauge_6,9.36,13.8,0.32,3.18054e-16,0,-0.32
0.010648,gauge_6,9.36,13.8,0.32,3.57509e-16,0,-0.32
0.01089,gauge_6,9.36,13.8,0.32,4.00717e-16,0,-0.32
0.0111319,gauge_6,9.36,13.8,0.32,4.47931e-16,0,-0.32
0.0113739,gauge_6,9.36,13.8,0.32,4.99413e-16,0,-0.32
0.0116159,gauge_6,9.36,13.8,0.32,5.55435e-16,0,-0.32
0.0118579,gauge_6,9.36,13.8,0.32,6.1628e-16,0,-0.32
0.0120999,gauge_6,9.36,13.8,0.32,6.82241e-16,0,-0.32
0.0123419,gauge_6,9.36,13.8,0.32,7.53621e-16,0,-0.32
0.0125839,gauge_6,9.36,13.8,0.32,8.30734e-16,0,-0.32
0.0128259,gauge_6,9.36,13.8,0.32,9.13905e-16,0,-0.32
0.0130679,gauge_6,9.36,13.8,0.32,1.00347e-15,0,-0.32
0.0133099,gauge_6,9.36,13.8,0.32,1.09977e-15,0,-0.32
0.0135519,gauge_6,9.36,13.8,0.32,1.20317e-15,0,-0.32
0.0137939,gauge_6,9.36,13.8,0.32,1.31403e-15,0,-0.32
0.0140359,gauge_6,9.36,13.8,0.32,1.43273e-15,0,-0.32
0.0142779,gauge_6,9.36,13.8,0.32,1.55967e-15,0,-0.32
0.0145199,gauge_6,9.36,13.8,0.32,1.69524e-15,0,-0.32
0.0147619,gauge_6,9.36,13.8,0.32,1.83985e-15,0,-0.32
0.0150039,gauge_6,9.36,13.8,0.32,1.99393e-15,0,-0.32
0.0152459,gauge_6,9.36,13.8,0.32,2.15791e-15,0,-0.32
0.0154879,gauge_6,9.36,13.8,0.32,2.33225e-15,0,-0.32
0.0157299,gauge_6,9.36,13.8,0.32,2.51738e-15,0,-0.32
0.0159719,gauge_6,9.36,13.8,0.32,2.7138e-15,0,-0.32
0.0162139,gauge_6,9.36,13.8,0.32,2.92196e-15,0,-0.32
0.0164559,gauge_6,9.36,13.8,0.32,3.14238e-15,0,-0.32
0.0166979,gauge_6,9.36,13.8,0.32,3.37554e-15,0,-0.32
0.0169399,gauge_6,9.36,13.8,0.32,3.62197e-15,0,-0.32
0.0171819,gauge_6,9.36,13.8,0.32,3.88219e-15,0,-0.32
0.0174239,gauge_6,9.36,13.8,0.32,4.15674e-15,0,-0.32
0.0176659,gauge_6,9.36,13.8,0.32,4.44616e-15,0,-0.32
0.0179079,gauge_6,9.36,13.8,0.32,4.75103e-15,0,-0.32
0.0181499,gauge_6,9.36,13.8,0.32,5.0719e-15,0,-0.32
0.0183919,gauge_6,9.36,13.8,0.32,5.40937e-15,0,-0.32
0.0186339,gauge_6,9.36,13.8,0.32,5.76404e-15,0,-0.32
0.0188759,gauge_6,9.36,13.8,0.32,6.1365e-15,0,-0.32
0.0191179,gauge_6,9.36,13.8,0.32,6.52739e-15,0,-0.32
0.0193599,gauge_6,9.36,13.8,0.32,6.93733e-15,0,-0.32
0.0196019,gauge_6,9.36,13.8,0.32,7.36696e-15,0,-0.32
0.0198439,gauge_6,9.36,13.8,0.32,7.81694e-15,0,-0.32
0.0200859,gauge_6,9.36,13.8,0.32,8.28793e-15,0,-0.32
0.0203279,gauge_6,9.36,13.8,0.32,8.78061e-15,0,-0.32
0.0205699,gauge_6,9.36,13.8,0.32,9.29568e-15,0,-0.32
0.0208119,gauge_6,9.36,13.8,0.32,9.83383e-15,0,-0.32
0.0210539,gauge_6,9.36,13.8,0.32,1.03958e-14,0,-0.32
0.0212959,gauge_6,9.36,13.8,0.32,1.09822e-14,0,-0.32
0.0215379,gauge_6,9.36,13.8,0.32,1.1594e-14,0,-0.32
0.0217799,gauge_6,9.36,13.8,0.32,1.22317e-14,0,-0.32
0.0220219,gauge_6,9.36,13.8,0.32,1.28962e-14,0,-0.32
0.0222639,gauge_6,9.36,13.8,0.32,1.35882e-14,0,-0.32
0.0225059,gauge_6,9.36,13.8,0.32,1.43086e-14,0,-0.32
0.0227479,gauge_6,9.36,13.8,0.32,1.5058e-14,0,-0.32
0.0229899,gauge_6,9.36,13.8,0.32,1.58374e-14,0,-0.32
0.0232319,gauge_6,9.36,13.8,0.32,1.66475e-14,0,-0.32
0.0234739,gauge_6,9.36,13.8,0.32,1.74892e-14,0,-0.32
0.0237159,gauge_6,9.36,13.8,0.32,1.83632e-14,0,-0.32
0.0239579,gauge_6,9.36,13.8,0.32,1.92705e-14,0,-0.32
0.0241999,gauge_6,9.36,13.8,0.32,2.02119e-14,0,-0.32
0.0244419,gauge_6,9.36,13.8,0.32,2.11884e-14,0,-0.32
0.0246839,gauge_6,9.36,13.8,0.32,2.22006e-14,0,-0.32
0.0249259,gauge_6,9.36,13.8,0.32,2.32497e-14,0,-0.32
0.0251679,gauge_6,9.36,13.8,0.32,2.43364e-14,0,-0.32
0.0254099,gauge_6,9.36,13.8,0.32,2.54617e-14,0,-0.32
0.0256519,gauge_6,9.36,13.8,0.32,2.66265e-14,0,-0.32
0.0258939,gauge_6,9.36,13.8,0.32,2.78318e-14,0,-0.32
0.0261359,gauge_6,9.36,13.8,0.32,2.90785e-14,0,-0.32
0.0263779,gauge_6,9.36,13.8,0.32,3.03675e-14,0,-0.32
0.0266199,gauge_6,9.36,13.8,0.32,3.16999e-14,0,-0.32
0.0268619,gauge_6,9.36,13.8,0.32,3.30766e-14,0,-0.32
0.0271039,gauge_6,9.36,13.8,0.32,3.44987e-14,0,-0.32
0.0273459,gauge_6,9.36,13.8,0.32,3.5967e-14,0,-0.32
0.0275879,gauge_6,9.36,13.8,0.32,3.74827e-14,0,-0.32
0.0278299,gauge_6,9.36,13.8,0.32,3.90468e-14,0,-0.32
0.0280719,gauge_6,9.36,13.8,0.32,4.06602e-14,0,-0.32
0.0283138,gauge_6,9.36,13.8,0.32,4.23241e-14,0,-0.32
0.0285558,gauge_6,9.36,13.8,0.32,4.40395e-14,0,-0.32
0.0287978,gauge_6,9.36,13.8,0.32,4.58075e-14,0,-0.32
0.0290398,gauge_6,9.36,13.8,0.32,4.76291e-14,0,-0.32
0.0292818,gauge_6,9.36,13.8,0.32,4.95054e-14,0,-0.32
0.0295238,gauge_6,9.36,13.8,0.32,5.14376e-14,0,-0.32
0.0297658,gauge_6,9.36,13.8,0.32,5.34267e-14,0,-0.32
0.0300078,gauge_6,9.36,13.8,0.32,5.54739e-14,0,-0.32
0.0302498,gauge_6,9.36,13.8,0.32,5.75802e-14,0,-0.32
0.0304918,gauge_6,9.36,13.8,0.32,5.97469e-14,0,-0.32
0.0307338,gauge_6,9.36,13.8,0.32,6.1975e-14,0,-0.32
0.0309758,gauge_6,9.36,13.8,0.32,6.42658e-14,0,-0.32
0.0312178,gauge_6,9.36,13.8,0.32,6.66203e-14,0,-0.32
0.0314598,gauge_6,9.36,13.8,0.32,6.90398e-14,0,-0.32
0.0317018,gauge_6,9.36,13.8,0.32,7.15255e-14,0,-0.32
0.0319438,gauge_6,9.36,13.8,0.32,7.40785e-14,0,-0.32
0.0321858,gauge_6,9.36,13.8,0.32,7.67e-14,0,-0.32
0.0324278,gauge_6,9.36,13.8,0.32,7.93913e-14,0,-0.32
0.0326698,gauge_6,9.36,13.8,0.32,8.21536e-14,0,-0.32
0.0329118,gauge_6,9.36,13.8,0.32,8.49881e-14,0,-0.32
0.0331538,gauge_6,9.36,13.8,0.32,8.7896e-14,0,-0.32
0.0333958,gauge_6,9.36,13.8,0.32,9.08787e-14,0,-0.32
0.0336378,gauge_6,9.36,13.8,0.32,9.39373e-14,0,-0.32
0.0338798,gauge_6,9.36,13.8,0.32,9.70731e-14,0,-0.32
0.0341218,gauge_6,9.36,13.8,0.32,1.00287e-13,0,-0.32
0.0343638,gauge_6,9.36,13.8,0.32,1.03582e-13,0,-0.32
0.0346058,gauge_6,9.36,13.8,0.32,1.06957e-13,0,-0.32
0.0348478,gauge_6,9.36,13.8,0.32,1.10414e-13,0,-0.32
0.0350898,gauge_6,9.36,13.8,0.32,1.13956e-13,0,-0.32
0.0353318,gauge_6,9.36,13.8,0.32,1.17582e-13,0,-0.32
0.0355738,gauge_6,9.36,13.8,0.32,1.21295e-13,0,-0.32
0.0358158,gauge_6,9.36,13.8,0.32,1.25095e-13,0,-0.32
0.0360578,gauge_6,9.36,13.8,0.32,1.28984e-13,0,-0.32
0.0362998,gauge_6,9.36,13.8,0.32,1.32964e-13,0,-0.32
0.0365418,gauge_6,9.36,13.8,0.32,1.37035e-13,0,-0.32
0.0367838,gauge_6,9.36,13.8,0.32,1.412e-13,0,-0.32
0.0370258,gauge_6,9.36,13.8,0.32,1.45458e-13,0,-0.32
0.0372678,gauge_6,9.36,13.8,0.32,1.49813e-13,0,-0.32
0.0375098,gauge_6,9.36,13.8,0.32,1.54265e-13,0,-0.32
0.0377518,gauge_6,9.36,13.8,0.32,1.58816e-13,0,-0.32
0.0379938,gauge_6,9.36,13.8,0.32,1.63466e-13,0,-0.32
0.0382358,gauge_6,9.36,13.8,0.32,1.68218e-13,0,-0.32
0.0384778,gauge_6,9.36,13.8,0.32,1.73073e-13,0,-0.32
0.0387198,gauge_6,9.36,13.8,0.32,1.78032e-13,0,-0.32
0.0389618,gauge_6,9.36,13.8,0.32,1.83097e-13,0,-0.32
0.0392038,gauge_6,9.36,13.8,0.32,1.88269e-13,0,-0.32
0.0394458,gauge_6,9.36,13.8,0.32,1.9355e-13,0,-0.32
0.0396878,gauge_6,9.36,13.8,0.32,1.98941e-13,0,-0.32
0.0399298,gauge_6,9.36,13.8,0.32,2.04443e-13,0,-0.32
0.0401718,gauge_6,9.36,13.8,0.32,2.10058e-13,0,-0.32
0.0404138,gauge_6,9.36,13.8,0.32,2.15787e-13,0,-0.32
0.0406558,gauge_6,9.36,13.8,0.32,2.21633e-13,0,-0.32
0.0408978,gauge_6,9.36,13.8,0.32,2.27596e-13,0,-0.32
0.0411398,gauge_6,9.36,13.8,0.32,2.33678e-13,0,-0.32
0.0413818,gauge_6,9.36,13.8,0.32,2.3988e-13,0,-0.32
0.0416238,gauge_6,9.36,13.8,0.32,2.46204e-13,0,-0.32
0.0418658,gauge_6,9.36,13.8,0.32,2.52651e-13,0,-0.32
0.0421078,gauge_6,9.36,13.8,0.32,2.59224e-13,0,-0.32
0.0423498,gauge_6,9.36,13.8,0.32,2.65923e-13,0,-0.32
0.0425918,gauge_6,9.36,13.8,0.32,2.7275e-13,0,-0.32
0.0428338,gauge_6,9.36,13.8,0.32,2.79706e-13,0,-0.32
0.0430758,gauge_6,9.36,13.8,0.32,2.86793e-13,0,-0.32
0.0433178,gauge_6,9.36,13.8,0.32,2.94013e-13,0,-0.32
0.0435598,gauge_6,9.36,13.8,0.32,3.01367e-13,0,-0.32
0.0438018,gauge_6,9.36,13.8,0.32,3.08857e-13,0,-0.32
0.0440438,gauge_6,9.36,13.8,0.32,3.16484e-13,0,-0.32
0.0442858,gauge_6,9.36,13.8,0.32,3.2425e-13,0,-0.32
0.0445278,gauge_6,9.36,13.8,0.32,3.32156e-13,0,-0.32
0.0447698,gauge_6,9.36,13.8,0.32,3.40205e-13,0,-0.32
0.0450118,gauge_6,9.36,13.8,0.32,3.48396e-13,0,-0.32
0.0452537,gauge_6,9.36,13.8,0.32,3.56733e-13,0,-0.32
0.0454957,gauge_6,9.36,13.8,0.32,3.65217e-13,0,-0.32
0.0457377,gauge_6,9.36,13.8,0.32,3.73849e-13,0,-0.32
0.0459797,gauge_6,9.36,13.8,0.32,3.82631e-13,0,-0.32
0.0462217,gauge_6,9.36,13.8,0.32,3.91564e-13,0,-0.32
0.0464637,gauge_6,9.36,13.8,0.32,4.00651e-13,0,-0.32
0.0467057,gauge_6,9.36,13.8,0.32,4.09892e-13,0,-0.32
0.0469477,gauge_6,9.36,13.8,0.32,4.19289e-13,0,-0.32
0.0471897,gauge_6,9.36,13.8,0.32,4.28845e-13,0,-0.32
0.0474317,gauge_6,9.36,13.8,0.32,4.3856e-13,0,-0.32
0.0476737,gauge_6,9.36,13.8,0.32,4.48436e-13,0,-0.32
0.0479157,gauge_6,9.36,13.8,0.32,4.58475e-13,0,-0.32
0.0481577,gauge_6,9.36,13.8,0.32,4.68679e-13,0,-0.32
0.0483997,gauge_6,9.36,13.8,0.32,4.79049e-13,0,-0.32
0.0486417,gauge_6,9.36,13.8,0.32,4.89586e-13,0,-0.32
0.0488837,gauge_6,9.36,13.8,0.32,5.00293e-13,0,-0.32
0.0491257,gauge_6,9.36,13.8,0.32,5.11171e-13,0,-0.32
0.0493677,gauge_6,9.36,13.8,0.32,5.22222e-13,0,-0.32
0.0496097,gauge_6,9.36,13.8,0.32,5.33447e-13,0,-0.32
0.0498517,gauge_6,9.36,13.8,0.32,5.44848e-13,0,-0.32
0.0500937,gauge_6,9.36,13.8,0.32,5.56426e-13,0,-0.32
0.0503357,gauge_6,9.36,13.8,0.32,5.68185e-13,0,-0.32
0.0505777,gauge_6,9.36,13.8,0.32,5.80124e-13,0,-0.32
0.0508197,gauge_6,9.36,13.8,0.32,5.92246e-13,0,-0.32
0.0510617,gauge_6,9.36,13.8,0.32,6.04552e-13,0,-0.32
0.0513037,gauge_6,9.36,13.8,0.32,6.17044e-13,0,-0.32
0.0515457,gauge_6,9.36,13.8,0.32,6.29724e-13,0,-0.32
0.0517877,gauge_6,9.36,13.8,0.32,6.42593e-13,0,-0.32
0.0520297,gauge_6,9.36,13.8,0.32,6.55654e-13,0,-0.32
0.0522717,gauge_6,9.36,13.8,0.32,6.68907e-13,0,-0.32
0.0525137,gauge_6,9.36,13.8,0.32,6.82355e-13,0,-0.32
0.0527557,gauge_6,9.36,13.8,0.32,6.95999e-13,0,-0.32
0.0529977,gauge_6,9.36,13.8,0.32,7.09841e-13,0,-0.32
0.0532397,gauge_6,9.36,13.8,0.32,7.23882e-13,0,-0.32
0.0534817,gauge_6,9.36,13.8,0.32,7.38124e-13,0,-0.32
0.0537237,gauge_6,9.36,13.8,0.32,7.5257e-13,0,-0.32
0.0539657,gauge_6,9.36,13.8,0.32,7.6722e-13,0,-0.32
0.0542077,gauge_6,9.36,13.8,0.32,7.82077e-13,0,-0.32
0.0544497,gauge_6,9.36,13.8,0.32,7.97141e-13,0,-0.32
0.0546917,gauge_6,9.36,13.8,0.32,8.12416e-13,0,-0.32
0.0549337,gauge_6,9.36,13.8,0.32,8.27901e-13,0,-0.32
0.0551757,gauge_6,9.36,13.8,0.32,8.436e-13,0,-0.32
0.0554177,gauge_6,9.36,13.8,0.32,8.59514e-13,0,-0.32
0.0556597,gauge_6,9.36,13.8,0.32,8.75645e-13,0,-0.32
0.0559017,gauge_6,9.36,13.8,0.32,8.91994e-13,0,-0.32
0.0561437,gauge_6,9.36,13.8,0.32,9.08563e-13,0,-0.32
0.0563857,gauge_6,9.36,13.8,0.32,9.25353e-13,0,-0.32
0.0566277,gauge_6,9.36,13.8,0.32,9.42367e-13,0,-0.32
0.0568697,gauge_6,9.36,13.8,0.32,9.59607e-13,0,-0.32
0.0571117,gauge_6,9.36,13.8,0.32,9.77073e-13,0,-0.32
0.0573537,gauge_6,9.36,13.8,0.32,9.94768e-13,0,-0.32
0.0575957,gauge_6,9.36,13.8,0.32,1.01269e-12,0,-0.32
0.0578377,gauge_6,9.36,13.8,0.32,1.03085e-12,0,-0.32
0.0580797,gauge_6,9.36,13.8,0.32,1.04924e-12,0,-0.32
0.0583217,gauge_6,9.36,13.8,0.32,1.06787e-12,0,-0.32
0.0585637,gauge_6,9.36,13.8,0.32,1.08673e-12,0,-0.32
0.0588057,gauge_6,9.36,13.8,0.32,1.10583e-12,0,-0.32
0.0590477,gauge_6,9.36,13.8,0.32,1.12518e-12,0,-0.32
0.0592897,gauge_6,9.36,13.8,0.32,1.14476e-12,0,-0.32
0.0595317,gauge_6,9.36,13.8,0.32,1.16459e-12,0,-0.32
0.0597737,gauge_6,9.36,13.8,0.32,1.18467e-12,0,-0.32
0.0600157,gauge_6,9.36,13.8,0.32,1.20499e-12,0,-0.32
0.0602577,gauge_6,9.36,13.8,0.32,1.22556e-12,0,-0.32
0.0604997,gauge_6,9.36,13.8,0.32,1.24639e-12,0,-0.32
0.0607417,gauge_6,9.36,13.8,0.32,1.26747e-12,0,-0.32
0.0609837,gauge_6,9.36,13.8,0.32,1.2888e-12,0,-0.32
0.0612257,gauge_6,9.36,13.8,0.32,1.31038e-12,0,-0.32
0.0614677,gauge_6,9.36,13.8,0.32,1.33223e-12,0,-0.32
0.0617097,gauge_6,9.36,13.8,0.32,1.35433e-12,0,-0.32
0.0619517,gauge_6,9.36,13.8,0.32,1.3767e-12,0,-0.32
0.0621937,gauge_6,9.36,13.8,0.32,1.39933e-12,0,-0.32
0.0624356,gauge_6,9.36,13.8,0.32,1.42222e-12,0,-0.32
0.0626777,gauge_6,9.36,13.8,0.32,1.44538e-12,0,-0.32
0.0629197,gauge_6,9.36,13.8,0.32,1.46881e-12,0,-0.32
0.0631617,gauge_6,9.36,13.8,0.32,1.49251e-12,0,-0.32
0.0634037,gauge_6,9.36,13.8,0.32,1.51648e-12,0,-0.32
0.0636457,gauge_6,9.36,13.8,0.32,1.54073e-12,0,-0.32
0.0638877,gauge_6,9.36,13.8,0.32,1.56524e-12,0,-0.32
0.0641297,gauge_6,9.36,13.8,0.32,1.59004e-12,0,-0.32
0.0643717,gauge_6,9.36,13.8,0.32,1.61511e-12,0,-0.32
0.0646137,gauge_6,9.36,13.8,0.32,1.64047e-12,0,-0.32
0.0648557,gauge_6,9.36,13.8,0.32,1.66611e-12,0,-0.32
0.0650977,gauge_6,9.36,13.8,0.32,1.69203e-12,0,-0.32
0.0653397,gauge_6,9.36,13.8,0.32,1.71823e-12,0,-0.32
0.0655817,gauge_6,9.36,13.8,0.32,1.74473e-12,0,-0.32
0.0658237,gauge_6,9.36,13.8,0.32,1.77151e-12,0,-0.32
0.0660657,gauge_6,9.36,13.8,0.32,1.79858e-12,0,-0.32
0.0663077,gauge_6,9.36,13.8,0.32,1.82594e-12,0,-0.32
0.0665497,gauge_6,9.36,13.8,0.32,1.8536e-12,0,-0.32
0.0667917,gauge_6,9.36,13.8,0.32,1.88156e-12,0,-0.32
0.0670337,gauge_6,9.36,13.8,0.32,1.90981e-12,0,-0.32
0.0672757,gauge_6,9.36,13.8,0.32,1.93836e-12,0,-0.32
0.0675177,gauge_6,9.36,13.8,0.32,1.96721e-12,0,-0.32
0.0677597,gauge_6,9.36,13.8,0.32,1.99636e-12,0,-0.32
0.0680017,gauge_6,9.36,13.8,0.32,2.02582e-12,0,-0.32
0.0682437,gauge_6,9.36,13.8,0.32,2.05558e-12,0,-0.32
0.0684857,gauge_6,9.36,13.8,0.32,2.08566e-12,0,-0.32
0.0687277,gauge_6,9.36,13.8,0.32,2.11604e-12,0,-0.32
