x,y,height,momentum_x,bathymetry
0.5,0.5,0.0585752,0,0
1.5,0.5,0.0585752,0,0
2.5,0.5,0.0585752,0,0
3.5,0.5,0.0585752,0,0
4.5,0.5,0.0585752,0,0
5.5,0.5,0.0585752,0,0
6.5,0.5,0.0585752,0,0
7.5,0.5,0.0585752,0,0
8.5,0.5,0.0585752,0,0
9.5,0.5,0.0585752,0,0
10.5,0.5,0.0585752,2.8026e-44,0
11.5,0.5,0.0585752,1.87942e-41,0
12.5,0.5,0.0585752,4.22763e-39,0
13.5,0.5,0.0585752,5.63909e-37,0
14.5,0.5,0.0585752,5.41894e-35,0
15.5,0.5,0.0585752,4.15591e-33,0
16.5,0.5,0.0585752,2.70668e-31,0
17.5,0.5,0.0585752,1.56574e-29,0
18.5,0.5,0.0585752,8.36751e-28,0
19.5,0.5,0.0585752,4.24631e-26,0
20.5,0.5,0.0585752,2.08801e-24,0
21.5,0.5,0.0585752,1.01481e-22,0
22.5,0.5,0.0585752,4.40159e-21,0
23.5,0.5,0.0585752,1.57176e-19,0
24.5,0.5,0.0585752,4.80798e-18,0
25.5,0.5,0.0585752,1.47073e-16,0
26.5,0.5,0.0585752,4.1943e-15,0
27.5,0.5,0.0585752,1.02455e-13,0
28.5,0.5,0.0585752,2.62462e-12,0
29.5,0.5,0.0585752,5.50464e-11,0
30.5,0.5,0.0585752,1.0291e-09,0
31.5,0.5,0.0585752,6.33802e-09,0
32.5,0.5,0.0585752,2.24603e-08,0
33.5,0.5,0.0585751,8.19758e-08,0
34.5,0.5,0.0585748,2.80105e-07,0
35.5,0.5,0.058574,8.86085e-07,0
36.5,0.5,0.0585718,2.60295e-06,0
37.5,0.5,0.0585659,7.0773e-06,0
38.5,0.5,0.0585517,1.78259e-05,0
39.5,0.5,0.0585203,4.15915e-05,0
40.5,0.5,0.0584563,8.99118e-05,0
41.5,0.5,0.0583365,0.000180225,0
42.5,0.5,0.0581295,0.000335451,0
43.5,0.5,0.0577993,0.000581167,0
44.5,0.5,0.0573106,0.000940501,0
45.5,0.5,0.0566361,0.00142824,0
46.5,0.5,0.0557619,0.00204637,0
47.5,0.5,0.05469,0.00278275,0
48.5,0.5,0.0534381,0.0036129,0
49.5,0.5,0.0520369,0.00450385,0
50.5,0.5,0.0505273,0.00541833,0
51.5,0.5,0.048959,0.00631809,0
52.5,0.5,0.0473913,0.00716599,0
53.5,0.5,0.0458946,0.00792705,0
54.5,0.5,0.0445515,0.00856933,0
55.5,0.5,0.0434508,0.00906663,0
56.5,0.5,0.0426646,0.00940514,0
57.5,0.5,0.0422089,0.00959383,0
58.5,0.5,0.0420177,0.00966958,0
59.5,0.5,0.0419731,0.0096841,0
60.5,0.5,0.0419766,0.00967831,0
61.5,0.5,0.0419846,0.00966995,0
62.5,0.5,0.0419892,0.00966196,0
63.5,0.5,0.04199,0.00965317,0
64.5,0.5,0.0419842,0.00964031,0
65.5,0.5,0.0419609,0.00961343,0
66.5,0.5,0.0418899,0.00954596,0
67.5,0.5,0.0417011,0.0093774,0
68.5,0.5,0.0412592,0.00899298,0
69.5,0.5,0.0403521,0.00822193,0
70.5,0.5,0.0387504,0.006907,0
71.5,0.5,0.0364089,0.00508832,0
72.5,0.5,0.0337184,0.00315557,0
73.5,0.5,0.0313902,0.00162956,0
74.5,0.5,0.029877,0.000719867,0
75.5,0.5,0.0291035,0.000283516,0
76.5,0.5,0.0287709,0.000102549,0
77.5,0.5,0.0286438,3.45328e-05,0
78.5,0.5,0.0285992,1.08729e-05,0
79.5,0.5,0.0285847,3.20319e-06,0
80.5,0.5,0.0285804,8.82684e-07,0
81.5,0.5,0.0285791,2.27393e-07,0
82.5,0.5,0.0285788,5.45879e-08,0
83.5,0.5,0.0285787,1.21122e-08,0
84.5,0.5,0.0285787,2.49737e-09,0
85.5,0.5,0.0285787,3.59049e-10,0
86.5,0.5,0.0285787,1.30213e-11,0
87.5,0.5,0.0285787,6.12347e-13,0
88.5,0.5,0.0285787,2.53079e-14,0
89.5,0.5,0.0285787,1.08625e-15,0
90.5,0.5,0.0285787,4.43338e-17,0
91.5,0.5,0.0285787,1.75762e-18,0
92.5,0.5,0.0285787,6.55219e-20,0
93.5,0.5,0.0285787,2.277e-21,0
94.5,0.5,0.0285787,7.24179e-23,0
95.5,0.5,0.0285787,2.09397e-24,0
96.5,0.5,0.0285787,5.49419e-26,0
97.5,0.5,0.0285787,1.32128e-27,0
98.5,0.5,0.0285787,2.95035e-29,0
99.5,0.5,0.0285787,6.26994e-31,0
