sim_time,name,x,y,height,momentum_x,momentum_y,bathymetry
0,station3_2d,60,50,100,0,0,-50
0.0159638,station3_2d,60,50,67.5296,293.533,0,-50
0.0319275,station3_2d,60,50,68.5149,469.9,0,-50
0.0478913,station3_2d,60,50,66.5765,539.374,3.8147e-06,-50
0.0638551,station3_2d,60,50,68.4071,603.927,6.67572e-06,-50
0.0798189,station3_2d,60,50,68.6442,626.783,6.67572e-06,-50
0.0957826,station3_2d,60,50,69.2428,642.02,5.90086e-06,-50
0.111746,station3_2d,60,50,69.0388,642.36,4.29153e-06,-50
0.12771,station3_2d,60,50,68.9377,641.711,4.29153e-06,-50
0.143674,station3_2d,60,50,68.5778,637.433,3.8147e-06,-50
0.159638,station3_2d,60,50,68.3164,634.108,3.8147e-06,-50
0.175602,station3_2d,60,50,67.9632,629.691,3.8147e-06,-50
0.191565,station3_2d,60,50,67.6624,625.851,3.8147e-06,-50
0.207529,station3_2d,60,50,67.3116,621.436,2.86102e-06,-50
0.223493,station3_2d,60,50,66.9643,617.006,2.86102e-06,-50
0.239457,station3_2d,60,50,66.5716,612.013,5.8651e-05,-50
0.25542,station3_2d,60,50,66.1606,606.76,8.2016e-05,-50
0.271384,station3_2d,60,50,65.7153,601.09,6.7234e-05,-50
0.287348,station3_2d,60,50,65.2488,595.122,7.05719e-05,-50
0.303312,station3_2d,60,50,64.7532,588.708,3.52859e-05,-50
0.319275,station3_2d,60,50,64.2324,581.82,-2.38419e-06,-50
0.335239,station3_2d,60,50,63.6827,574.356,-2.71797e-05,-50
0.351203,station3_2d,60,50,63.1064,566.279,-7.96318e-05,-50
0.367167,station3_2d,60,50,62.5012,557.493,-4.72069e-05,-50
0.38313,station3_2d,60,50,61.8645,547.839,-4.91142e-05,-50
0.399094,station3_2d,60,50,61.1881,537.019,-6.34193e-05,-50
0.415058,station3_2d,60,50,60.4602,524.623,-6.91414e-05,-50
0.431022,station3_2d,60,50,59.667,510.202,-3.57628e-05,-50
0.446986,station3_2d,60,50,58.7975,493.396,-3.14713e-05,-50
0.462949,station3_2d,60,50,57.8469,474.046,-1.14441e-05,-50
0.478913,station3_2d,60,50,56.8184,452.249,-3.00407e-05,-50
0.494877,station3_2d,60,50,55.7229,428.332,2.86102e-06,-50
0.510841,station3_2d,60,50,54.5771,402.786,3.14713e-05,-50
0.526804,station3_2d,60,50,53.4003,376.175,6.05583e-05,-50
0.542768,station3_2d,60,50,52.2126,349.057,8.01086e-05,-50
0.558732,station3_2d,60,50,51.0325,321.937,8.4877e-05,-50
0.574696,station3_2d,60,50,49.8763,295.232,0.000100136,-50
0.59066,station3_2d,60,50,48.7575,269.267,9.53674e-05,-50
0.606623,station3_2d,60,50,47.6868,244.279,0.000110149,-50
0.622587,station3_2d,60,50,46.6723,220.428,0.000104904,-50
0.638551,station3_2d,60,50,45.7198,197.812,0.000118971,-50
0.654515,station3_2d,60,50,44.8332,176.479,0.000105619,-50
0.670479,station3_2d,60,50,44.0149,156.439,8.74996e-05,-50
0.686442,station3_2d,60,50,43.266,137.678,7.11679e-05,-50
0.702406,station3_2d,60,50,42.5866,120.162,5.93662e-05,-50
0.71837,station3_2d,60,50,41.9758,103.844,6.49095e-05,-50
0.734334,station3_2d,60,50,41.4321,88.6698,6.6787e-05,-50
0.750297,station3_2d,60,50,40.9534,74.5821,6.4373e-05,-50
0.766261,station3_2d,60,50,40.5373,61.5207,4.23193e-05,-50
0.782225,station3_2d,60,50,40.1805,49.4254,4.33922e-05,-50
0.798189,station3_2d,60,50,39.8798,38.237,4.25577e-05,-50
0.814153,station3_2d,60,50,39.6315,27.8981,6.10352e-05,-50
