x,y,height,momentum_x,bathymetry
0.5,0.5,10.2302,2.79412,0
1.5,0.5,10.2671,2.43304,0
2.5,0.5,10.3036,2.07447,0
3.5,0.5,10.3384,1.73109,0
4.5,0.5,10.3704,1.41371,0
5.5,0.5,10.3988,1.13017,0
6.5,0.5,10.4233,0.88488,0
7.5,0.5,10.4438,0.678998,0
8.5,0.5,10.4605,0.510982,0
9.5,0.5,10.4738,0.377414,0
10.5,0.5,10.484,0.273795,0
11.5,0.5,10.4918,0.195233,0
12.5,0.5,10.4975,0.136953,0
13.5,0.5,10.5017,0.0946013,0
14.5,0.5,10.5047,0.0644327,0
15.5,0.5,10.5068,0.0433603,0
16.5,0.5,10.5082,0.0289229,0
17.5,0.5,10.5091,0.0192133,0
18.5,0.5,10.5098,0.0127973,0
19.5,0.5,10.5102,0.00863816,0
20.5,0.5,10.5104,0.00598507,0
21.5,0.5,10.5106,0.00430751,0
22.5,0.5,10.5107,0.0032697,0
23.5,0.5,10.5108,0.00262815,0
24.5,0.5,10.5108,0.00222735,0
25.5,0.5,10.5108,0.00198137,0
26.5,0.5,10.5108,0.00182889,0
27.5,0.5,10.5109,0.00172589,0
28.5,0.5,10.5109,0.00164973,0
29.5,0.5,10.5109,0.0015963,0
30.5,0.5,10.5109,0.00154871,0
31.5,0.5,10.5109,0.00150211,0
32.5,0.5,10.5109,0.00145441,0
33.5,0.5,10.5109,0.00140615,0
34.5,0.5,10.5109,0.00135809,0
35.5,0.5,10.5109,0.00131693,0
36.5,0.5,10.5109,0.0012853,0
37.5,0.5,10.5109,0.00125733,0
38.5,0.5,10.5109,0.00123149,0
39.5,0.5,10.5109,0.00120357,0
40.5,0.5,10.5109,0.00117564,0
41.5,0.5,10.5109,0.00114543,0
42.5,0.5,10.5109,0.0011145,0
43.5,0.5,10.5109,0.0010845,0
44.5,0.5,10.5109,0.00105644,0
45.5,0.5,10.5109,0.00102948,0
46.5,0.5,10.5109,0.0010005,0
47.5,0.5,10.5109,0.000971924,0
48.5,0.5,10.5109,0.000942116,0
49.5,0.5,10.5109,0.000912823,0
50.5,0.5,10.5109,0.000884485,0
51.5,0.5,10.5109,0.000855203,0
52.5,0.5,10.5109,0.000826503,0
53.5,0.5,10.5109,0.000795408,0
54.5,0.5,10.5109,0.000764929,0
55.5,0.5,10.5109,0.000736368,0
56.5,0.5,10.5109,0.000709193,0
57.5,0.5,10.5109,0.000683269,0
58.5,0.5,10.5109,0.000655083,0
59.5,0.5,10.5109,0.000626789,0
