x,y,height,momentum_x,bathymetry
125,125,0,0,20
375,125,20,0,20
625,125,20,0,-20
875,125,20,0,-20
1125,125,20,0,-20
1375,125,20,0,-20
1625,125,20,0,-20
1875,125,20,0,-20
2125,125,20,0,-20
2375,125,20,0,-20
2625,125,20,0,-20
2875,125,20,0,-20
3125,125,20,0,-20
3375,125,20,0,-20
3625,125,20,0,-20
3875,125,20,0,-20
4125,125,21.0057,0,-20
4375,125,23.0257,0,-21.0057
4625,125,24.3499,0,-23.0257
4875,125,25.3049,0,-24.3499
5125,125,25.9802,0,-25.3049
5375,125,27.0448,0,-25.9802
5625,125,28.4558,0,-27.0448
5875,125,30.234,0,-28.4558
6125,125,32.9776,0,-30.234
6375,125,35.2843,0,-32.9776
6625,125,37.0547,0,-35.2843
6875,125,37.3778,0,-37.0547
7125,125,38.6646,0,-37.3778
7375,125,40.2267,0,-38.6646
7625,125,41.2595,0,-40.2267
7875,125,41.5234,0,-41.2595
8125,125,41.7932,0,-41.5234
8375,125,42.7942,0,-41.7932
8625,125,44.3591,0,-42.7942
8875,125,45.5234,0,-44.3591
9125,125,45.5234,0,-45.5234
9375,125,46.3688,0,-45.5234
9625,125,48.3835,0,-46.3688
9875,125,52.1282,0,-48.3835
10125,125,53.4473,0,-52.1282
10375,125,54.6156,0,-53.4473
10625,125,55.9716,0,-54.6156
10875,125,57.9378,0,-55.9716
11125,125,59.3332,0,-57.9378
11375,125,60.0429,0,-59.3332
11625,125,61.685,0,-60.0429
11875,125,63.3487,0,-61.685
12125,125,64.9847,0,-63.3487
12375,125,65.6944,0,-64.9847
12625,125,68.4823,0,-65.6944
12875,125,72.4967,0,-68.4823
13125,125,73.2065,0,-72.4967
13375,125,73.7161,0,-73.2065
13625,125,74.3361,0,-73.7161
13875,125,76.3382,0,-74.3361
14125,125,77.734,0,-76.3382
14375,125,79.1383,0,-77.734
14625,125,81.8184,0,-79.1383
14875,125,83.5458,0,-81.8184
15125,125,84.894,0,-83.5458
15375,125,86.2182,0,-84.894
15625,125,87.8154,0,-86.2182
15875,125,89.3041,0,-87.8154
16125,125,90.337,0,-89.3041
16375,125,91.9254,0,-90.337
