x,y,height,momentum_x,bathymetry
125,125,0,0,20
375,125,20,-5.61944e-07,-20
625,125,20,-1.69989e-06,-20
875,125,20,-2.87978e-06,-20
1125,125,20,-4.12887e-06,-20
1375,125,20,-5.47337e-06,-20
1625,125,20,-6.93798e-06,-20
1875,125,20,-8.54557e-06,-20
2125,125,20,-1.03168e-05,-20
2375,125,20,-1.22697e-05,-20
2625,125,20,-1.44197e-05,-20
2875,125,20,-1.67788e-05,-20
3125,125,20,-1.93563e-05,-20
3375,125,20,-2.21579e-05,-20
3625,125,20,-2.5186e-05,-20
3875,125,20,-2.84401e-05,-20
4125,125,21.0057,-2.64931e-05,-21.0057
4375,125,23.0257,-2.58581e-05,-23.0257
4625,125,24.3499,-3.34452e-05,-24.3499
4875,125,25.3049,-2.44079e-05,-25.3049
5125,125,25.9802,6.80475e-07,-25.9802
5375,125,27.0448,2.33151e-05,-27.0448
5625,125,28.4558,3.42236e-05,-28.4558
5875,125,30.234,2.14874e-05,-30.234
6125,125,32.9776,8.92501e-06,-32.9776
6375,125,35.2843,2.4876e-05,-35.2843
6625,125,37.0547,0.000163894,-37.0547
6875,125,37.3778,0.000749491,-37.3778
7125,125,38.6645,0.00166749,-38.6646
7375,125,40.2265,0.0025932,-40.2267
7625,125,41.2592,0.00353904,-41.2595
7875,125,41.5231,0.00449503,-41.5234
8125,125,41.7928,0.00548495,-41.7932
8375,125,42.7938,0.00658775,-42.7942
8625,125,44.3586,0.00829526,-44.3591
8875,125,45.5228,0.0109764,-45.5234
9125,125,45.5226,0.0141268,-45.5234
9375,125,46.3678,0.017343,-46.3688
9625,125,48.3823,0.0206626,-48.3835
9875,125,52.1269,0.0240734,-52.1282
10125,125,53.4458,0.0274873,-53.4473
10375,125,54.614,0.0307887,-54.6156
10625,125,55.9698,0.0339729,-55.9716
10875,125,57.9359,0.0371657,-57.9378
11125,125,59.3312,0.0403858,-59.3332
11375,125,60.0408,0.0436503,-60.0429
11625,125,61.6827,0.0470643,-61.685
11875,125,63.3463,0.0511636,-63.3487
12125,125,64.982,0.0562688,-64.9847
12375,125,65.6914,0.0618688,-65.6944
12625,125,68.479,0.0676653,-68.4823
12875,125,72.4932,0.073525,-72.4967
13125,125,73.2026,0.0793185,-73.2065
13375,125,73.712,0.085173,-73.7161
13625,125,74.3317,0.0913083,-74.3361
13875,125,76.3336,0.0976752,-76.3382
14125,125,77.7291,0.104166,-77.734
14375,125,79.1332,0.110985,-79.1383
14625,125,81.8131,0.118099,-81.8184
14875,125,83.5402,0.125247,-83.5458
15125,125,84.8882,0.132472,-84.894
15375,125,86.2121,0.13966,-86.2182
15625,125,87.8091,0.146972,-87.8154
15875,125,89.2976,0.154519,-89.3041
16125,125,90.3302,0.16199,-90.337
16375,125,91.9183,0.169326,-91.9254
16625,125,93.8515,0.176626,-93.8587
16875,125,96.2083,0.184145,-96.2157
17125,125,98.0032,0.191691,-98.0109
17375,125,99.7012,0.19912,-99.7092
17625,125,101.38,0.206539,-101.388
17875,125,102.762,0.21407,-102.77
18125,125,104.405,0.221635,-104.413
18375,125,106.407,0.229477,-106.415
18625,125,108.126,0.238914,-108.135
18875,125,109.326,0.249826,-109.335
19125,125,109.998,0.261623,-110.008
19375,125,110.384,0.27533,-110.394
19625,125,111.298,0.290614,-111.309
19875,125,112.604,0.30732,-112.615
20125,125,113.25,0.32672,-113.261
20375,125,113.895,0.349943,-113.908
20625,125,114.749,0.378256,-114.762
20875,125,117.137,0.413121,-117.151
21125,125,119.087,0.456764,-119.103
21375,125,120.676,0.511815,-120.693
21625,125,121.675,0.5811,-121.694
21875,125,122.225,0.668133,-122.246
22125,125,122.641,0.777437,-122.665
22375,125,123.283,0.914388,-123.311
22625,125,123.708,1.08499,-123.741
22875,125,124.144,1.29721,-124.183
23125,125,124.814,1.55963,-124.861
23375,125,124.944,1.88185,-125
23625,125,125.15,2.27639,-125.217
23875,125,125.814,2.75686,-125.895
24125,125,126.476,3.33737,-126.573
24375,125,127.134,4.03378,-127.25
24625,125,127.789,4.86395,-127.928
24875,125,127.833,5.84793,-128
25125,125,127.949,7.00889,-128.149
25375,125,128.265,8.36896,-128.504
25625,125,128.851,9.94812,-129.134
25875,125,129.461,11.7677,-129.795
26125,125,130.081,13.8528,-130.473
26375,125,130.693,16.2303,-131.151
26625,125,131.481,18.9226,-132.013
26875,125,132.429,21.9479,-133.044
27125,125,133.337,25.326,-134.046
27375,125,134.254,29.0738,-135.065
27625,125,135.14,33.2012,-136.064
27875,125,135.695,37.719,-136.742
28125,125,136.239,42.635,-137.42
28375,125,136.674,47.9481,-138
28625,125,136.518,53.6579,-138
28875,125,136.567,59.7598,-138.216
29125,125,136.649,66.2396,-138.477
29375,125,136.461,73.0803,-138.477
29625,125,136.263,80.2563,-138.477
29875,125,136.055,87.7346,-138.477
30125,125,135.84,95.4773,-138.477
30375,125,135.867,103.432,-138.725
30625,125,135.869,111.532,-138.953
30875,125,135.641,119.701,-138.953
31125,125,135.412,127.855,-138.953
31375,125,135.186,135.888,-138.953
31625,125,134.966,143.678,-138.953
31875,125,134.756,151.087,-138.953
32125,125,134.69,157.952,-139.081
32375,125,134.84,164.081,-139.404
32625,125,135.344,169.25,-140.053
32875,125,135.61,173.211,-140.43
33125,125,135.541,175.698,-140.43
33375,125,136.18,176.403,-141.087
33625,125,136.565,175.003,-141.43
33875,125,136.682,171.166,-141.437
34125,125,137.225,164.559,-141.791
34375,125,138.029,154.888,-142.322
34625,125,139.047,141.93,-142.978
34875,125,139.856,125.561,-143.333
35125,125,141.139,105.783,-144.072
35375,125,142.967,82.7706,-145.277
35625,125,146.364,56.9634,-147.989
35875,125,148.476,29.0045,-149.37
36125,125,149.84,-0.408891,-149.972
36375,125,150.999,-30.4885,-150.358
36625,125,152.594,-60.3833,-151.194
36875,125,154.352,-89.2459,-152.227
37125,125,156.058,-116.321,-153.259
37375,125,157.457,-140.992,-154.052
37625,125,158.5,-162.802,-154.562
37875,125,158.921,-181.476,-154.53
38125,125,160.362,-196.881,-155.601
38375,125,162.007,-209.005,-156.957
38625,125,163.573,-217.957,-158.313
38875,125,164.766,-223.927,-159.369
39125,125,165.718,-227.154,-160.25
39375,125,166.406,-227.902,-160.928
39625,125,167.042,-226.444,-161.606
39875,125,167.482,-223.05,-162.136
40125,125,167.676,-217.985,-162.459
40375,125,167.867,-211.5,-162.812
40625,125,168.35,-203.829,-163.485
40875,125,169.171,-195.191,-164.518
41125,125,170.296,-185.794,-165.872
41375,125,171.58,-175.826,-167.396
41625,125,173.026,-165.456,-169.09
41875,125,174.809,-154.843,-171.124
42125,125,176.591,-144.132,-173.158
42375,125,178.152,-133.462,-174.969
42625,125,177.581,-122.939,-174.646
42875,125,177.816,-112.637,-175.124
43125,125,179.051,-102.627,-176.592
43375,125,183.252,-93.0024,-181.015
43625,125,184.958,-83.8427,-182.93
43875,125,185.438,-75.178,-183.608
44125,125,185.929,-67.0357,-184.286
44375,125,186.665,-59.4416,-185.197
44625,125,187.512,-52.4131,-186.206
44875,125,188.397,-45.9451,-187.238
45125,125,191.63,-40.0365,-190.607
45375,125,193.969,-34.6945,-193.068
45625,125,192.47,-29.882,-191.68
45875,125,194.633,-25.5643,-193.943
46125,125,196.831,-21.7266,-196.23
46375,125,197.557,-18.3301,-197.036
46625,125,200.457,-15.3376,-200.005
46875,125,202.682,-12.7176,-202.292
47125,125,203.369,-10.4291,-203.034
47375,125,205.758,-8.43621,-205.47
47625,125,207.022,-6.70858,-206.777
47875,125,206.694,-5.20918,-206.485
48125,125,212.003,-3.90956,-211.827
48375,125,215.867,-2.7873,-215.72
48625,125,217.975,-1.81795,-217.852
48875,125,215.177,-0.975346,-215.077
49125,125,212.662,-0.241278,-212.581
49375,125,210.703,0.397771,-210.64
49625,125,213.043,0.955482,-212.997
49875,125,220.874,1.44414,-220.842
50125,125,231.179,1.87178,-231.159
50375,125,232.106,2.24671,-232.096
50625,125,230.037,2.57793,-230.037
50875,125,226.66,2.87173,-226.669
51125,125,224.973,3.13296,-224.99
51375,125,224.677,3.36445,-224.701
51625,125,225.44,3.56984,-225.47
51875,125,227.792,3.75134,-227.827
52125,125,231.682,3.91173,-231.722
52375,125,235.465,4.05266,-235.51
52625,125,237.528,4.17544,-237.575
52875,125,240.078,4.28035,-240.129
53125,125,242.57,4.3699,-242.623
53375,125,244.665,4.44627,-244.721
