x,y,height,momentum_x,bathymetry
125,125,0,0,20
375,125,20,-5.96897e-07,-20
625,125,20,-1.80421e-06,-20
875,125,20,-3.05187e-06,-20
1125,125,20,-4.36608e-06,-20
1375,125,20,-5.77203e-06,-20
1625,125,20,-7.29348e-06,-20
1875,125,20,-8.95239e-06,-20
2125,125,20,-1.07686e-05,-20
2375,125,20,-1.27596e-05,-20
2625,125,20,-1.49401e-05,-20
2875,125,20,-1.73212e-05,-20
3125,125,20,-1.99053e-05,-20
3375,125,20,-2.26318e-05,-20
3625,125,20,-2.48465e-05,-20
3875,125,20,-2.00936e-05,-20
4125,125,21.0057,5.93716e-05,-21.0057
4375,125,23.0257,0.000364375,-23.0257
4625,125,24.3498,0.000829987,-24.3499
4875,125,25.3048,0.00135856,-25.3049
5125,125,25.98,0.00223813,-25.9802
5375,125,27.0445,0.00364472,-27.0448
5625,125,28.4554,0.00524653,-28.4558
5875,125,30.2335,0.00683752,-30.234
6125,125,32.977,0.00792773,-32.9776
6375,125,35.2837,0.0086446,-35.2843
6625,125,37.054,0.00972085,-37.0547
6875,125,37.377,0.0117106,-37.3778
7125,125,38.6636,0.014645,-38.6646
7375,125,40.2255,0.0178486,-40.2267
7625,125,41.2582,0.0211034,-41.2595
7875,125,41.5219,0.0243617,-41.5234
8125,125,41.7915,0.0276432,-41.7932
8375,125,42.7924,0.0310047,-42.7942
8625,125,44.3571,0.0344197,-44.3591
8875,125,45.5213,0.0378351,-45.5234
9125,125,45.5211,0.0413334,-45.5234
9375,125,46.3663,0.0452738,-46.3688
9625,125,48.3807,0.0501809,-48.3835
9875,125,52.1252,0.0559312,-52.1282
10125,125,53.4441,0.0626155,-53.4473
10375,125,54.6121,0.0702083,-54.6156
10625,125,55.9677,0.0780275,-55.9716
10875,125,57.9336,0.0859338,-57.9378
11125,125,59.3287,0.0938252,-59.3332
11375,125,60.0381,0.101688,-60.0429
11625,125,61.6799,0.109682,-61.685
11875,125,63.3433,0.117746,-63.3487
12125,125,64.9789,0.124959,-64.9847
12375,125,65.6884,0.131353,-65.6944
12625,125,68.476,0.137715,-68.4823
12875,125,72.4901,0.143882,-72.4967
13125,125,73.1996,0.149776,-73.2065
13375,125,73.7089,0.155624,-73.7161
13625,125,74.3287,0.16176,-74.3361
13875,125,76.3305,0.168211,-76.3382
14125,125,77.7261,0.174927,-77.734
14375,125,79.1302,0.182107,-79.1383
14625,125,81.81,0.189693,-81.8184
14875,125,83.5372,0.197428,-83.5458
15125,125,84.8851,0.205573,-84.894
15375,125,86.209,0.215045,-86.2182
15625,125,87.8059,0.225938,-87.8154
15875,125,89.2943,0.237403,-89.3041
16125,125,90.3267,0.249912,-90.337
16375,125,91.9147,0.264537,-91.9254
16625,125,93.8476,0.282067,-93.8587
16875,125,96.2039,0.303424,-96.2157
17125,125,97.9983,0.329489,-98.0109
17375,125,99.6956,0.361493,-99.7092
17625,125,101.373,0.401262,-101.388
17875,125,102.754,0.451064,-102.77
18125,125,104.395,0.513832,-104.413
18375,125,106.395,0.593001,-106.415
18625,125,108.112,0.692426,-108.135
18875,125,109.308,0.817213,-109.335
19125,125,109.976,0.973224,-110.008
19375,125,110.357,1.16783,-110.394
19625,125,111.264,1.40997,-111.309
19875,125,112.562,1.70827,-112.615
20125,125,113.197,2.07255,-113.261
20375,125,113.83,2.51482,-113.908
20625,125,114.669,3.04993,-114.762
20875,125,117.039,3.69386,-117.151
21125,125,118.968,4.46035,-119.103
21375,125,120.533,5.36497,-120.693
21625,125,121.504,6.42584,-121.694
21875,125,122.021,7.66213,-122.246
22125,125,122.399,9.09544,-122.665
22375,125,122.998,10.7467,-123.311
22625,125,123.373,12.6358,-123.741
22875,125,123.753,14.7855,-124.183
23125,125,124.362,17.2149,-124.861
23375,125,124.424,19.9424,-125
23625,125,124.553,22.9901,-125.217
23875,125,125.135,26.3748,-125.895
24125,125,125.707,30.1082,-126.573
24375,125,126.268,34.2009,-127.25
24625,125,126.82,38.6571,-127.928
24875,125,126.755,43.4801,-128
25125,125,126.756,48.6734,-128.149
25375,125,126.953,54.2332,-128.504
25625,125,127.415,60.1483,-129.134
25875,125,127.898,66.4001,-129.795
26125,125,128.391,72.964,-130.473
