x,y,height,momentum_x,bathymetry
0.5,0.5,10,5,0
1.5,0.5,10,5,0
2.5,0.5,10,5,0
3.5,0.5,10,5,0
4.5,0.5,10,5,0
5.5,0.5,10,5,0
6.5,0.5,10,5,0
7.5,0.5,10,5,0
8.5,0.5,10,5,0
9.5,0.5,10,5,0
10.5,0.5,10,5,0
11.5,0.5,10,5,0
12.5,0.5,10,5,0
13.5,0.5,10,5,0
14.5,0.5,10,5,0
15.5,0.5,10,4.99999,0
16.5,0.5,10,4.99997,0
17.5,0.5,10,4.99991,0
18.5,0.5,10,4.9998,0
19.5,0.5,10,4.99956,0
20.5,0.5,10.0001,4.99909,0
21.5,0.5,10.0002,4.99818,0
22.5,0.5,10.0004,4.99646,0
23.5,0.5,10.0007,4.99333,0
24.5,0.5,10.0013,4.9878,0
25.5,0.5,10.0023,4.97835,0
26.5,0.5,10.004,4.96269,0
27.5,0.5,10.0066,4.93755,0
28.5,0.5,10.0108,4.89844,0
29.5,0.5,10.017,4.83954,0
30.5,0.5,10.0261,4.75366,0
31.5,0.5,10.0389,4.63264,0
32.5,0.5,10.0563,4.46802,0
33.5,0.5,10.079,4.25235,0
34.5,0.5,10.1074,3.98089,0
35.5,0.5,10.1415,3.65354,0
36.5,0.5,10.1806,3.27645,0
37.5,0.5,10.2232,2.8626,0
38.5,0.5,10.2674,2.43067,0
39.5,0.5,10.311,2.00235,0
40.5,0.5,10.3518,1.5987,0
41.5,0.5,10.3881,1.23674,0
42.5,0.5,10.4191,0.92721,0
43.5,0.5,10.4443,0.674121,0
44.5,0.5,10.464,0.475663,0
45.5,0.5,10.4788,0.32604,0
46.5,0.5,10.4895,0.217317,0
47.5,0.5,10.4971,0.141027,0
48.5,0.5,10.5022,0.0892575,0
49.5,0.5,10.5055,0.0552404,0
50.5,0.5,10.5077,0.033586,0
51.5,0.5,10.509,0.020215,0
52.5,0.5,10.5098,0.0121941,0
53.5,0.5,10.5102,0.0075129,0
54.5,0.5,10.5105,0.00484951,0
55.5,0.5,10.5106,0.00336904,0
56.5,0.5,10.5107,0.00255479,0
57.5,0.5,10.5108,0.00210968,0
58.5,0.5,10.5108,0.0018464,0
59.5,0.5,10.5108,0.00167877,0
60.5,0.5,10.5108,0.00157161,0
61.5,0.5,10.5108,0.00149125,0
62.5,0.5,10.5108,0.00141896,0
63.5,0.5,10.5108,0.00135296,0
64.5,0.5,10.5108,0.00129702,0
65.5,0.5,10.5108,0.00124747,0
66.5,0.5,10.5108,0.00120001,0
67.5,0.5,10.5108,0.00115122,0
68.5,0.5,10.5108,0.0011006,0
69.5,0.5,10.5108,0.00104819,0
70.5,0.5,10.5109,0.000996362,0
71.5,0.5,10.5109,0.000948293,0
72.5,0.5,10.5109,0.000900373,0
73.5,0.5,10.5109,0.000857142,0
74.5,0.5,10.5109,0.00082554,0
75.5,0.5,10.5109,0.000793606,0
76.5,0.5,10.5109,0.000763502,0
77.5,0.5,10.5109,0.000737028,0
78.5,0.5,10.5109,0.000701243,0
79.5,0.5,10.5109,0.000665121,0
80.5,0.5,10.5109,0.00062943,0
81.5,0.5,10.5109,0.0005975,0
82.5,0.5,10.5109,0.000566398,0
83.5,0.5,10.5109,0.000529427,0
84.5,0.5,10.5109,0.000497396,0
85.5,0.5,10.5109,0.000467421,0
86.5,0.5,10.5109,0.000439713,0
87.5,0.5,10.5109,0.000412479,0
88.5,0.5,10.5109,0.000385689,0
89.5,0.5,10.5109,0.000349007,0
90.5,0.5,10.5109,0.000313914,0
91.5,0.5,10.5109,0.000282451,0
92.5,0.5,10.5109,0.000255701,0
93.5,0.5,10.5109,0.000230514,0
94.5,0.5,10.5109,0.000202267,0
95.5,0.5,10.5109,0.0001731,0
96.5,0.5,10.5109,0.000140693,0
97.5,0.5,10.5109,0.000106449,0
98.5,0.5,10.5109,6.44724e-05,0
99.5,0.5,10.5109,2.00263e-05,0
100.5,0.5,10.5109,-2.55413e-05,0
101.5,0.5,10.5109,-7.11427e-05,0
102.5,0.5,10.5109,-0.000111138,0
103.5,0.5,10.5109,-0.000146035,0
104.5,0.5,10.5109,-0.000174213,0
105.5,0.5,10.5109,-0.000204724,0
106.5,0.5,10.5109,-0.000239471,0
107.5,0.5,10.5109,-0.000271685,0
108.5,0.5,10.5109,-0.000304773,0
109.5,0.5,10.5109,-0.000335345,0
110.5,0.5,10.5109,-0.000358123,0
111.5,0.5,10.5109,-0.000385643,0
112.5,0.5,10.5109,-0.000418408,0
113.5,0.5,10.5109,-0.000447303,0
114.5,0.5,10.5109,-0.000475864,0
115.5,0.5,10.5109,-0.000502798,0
116.5,0.5,10.5109,-0.000528921,0
117.5,0.5,10.5109,-0.000558945,0
118.5,0.5,10.5109,-0.000588163,0
119.5,0.5,10.5109,-0.000620034,0
120.5,0.5,10.5109,-0.000653321,0
121.5,0.5,10.5109,-0.000685082,0
122.5,0.5,10.5109,-0.000726354,0
123.5,0.5,10.5109,-0.000763332,0
124.5,0.5,10.5109,-0.000796111,0
125.5,0.5,10.5109,-0.00082761,0
126.5,0.5,10.5109,-0.000860709,0
127.5,0.5,10.5109,-0.000900983,0
128.5,0.5,10.5109,-0.000944115,0
129.5,0.5,10.5109,-0.000995206,0
130.5,0.5,10.5108,-0.00105251,0
131.5,0.5,10.5108,-0.00110277,0
132.5,0.5,10.5108,-0.00115225,0
133.5,0.5,10.5108,-0.00120143,0
134.5,0.5,10.5108,-0.00125273,0
135.5,0.5,10.5108,-0.00131465,0
136.5,0.5,10.5108,-0.00136513,0
137.5,0.5,10.5108,-0.00141584,0
138.5,0.5,10.5108,-0.00148703,0
139.5,0.5,10.5108,-0.00157497,0
140.5,0.5,10.5108,-0.0016881,0
141.5,0.5,10.5108,-0.00184839,0
142.5,0.5,10.5108,-0.00210388,0
143.5,0.5,10.5107,-0.00255079,0
144.5,0.5,10.5106,-0.00336723,0
145.5,0.5,10.5105,-0.00484788,0
146.5,0.5,10.5102,-0.00750286,0
147.5,0.5,10.5098,-0.0121797,0
148.5,0.5,10.509,-0.0202029,0
149.5,0.5,10.5077,-0.0335785,0
150.5,0.5,10.5055,-0.0552394,0
151.5,0.5,10.5022,-0.0892512,0
152.5,0.5,10.4971,-0.141017,0
153.5,0.5,10.4895,-0.217308,0
154.5,0.5,10.4788,-0.32603,0
