x,y,height,momentum_x,bathymetry
125,125,0,0,20
375,125,20,-6.30501e-07,-20
625,125,20,-1.90442e-06,-20
875,125,20,-3.21635e-06,-20
1125,125,20,-4.58531e-06,-20
1375,125,20,-5.98123e-06,-20
1625,125,20,-6.95414e-06,-20
1875,125,20,-3.42438e-06,-20
2125,125,20,4.19578e-05,-20
2375,125,20,0.000288892,-20
2625,125,19.9999,0.000721856,-20
2875,125,19.9999,0.00117825,-20
3125,125,19.9998,0.00164043,-20
3375,125,19.9998,0.00213194,-20
3625,125,19.9997,0.00278202,-20
3875,125,19.9997,0.00392869,-20
4125,125,21.0052,0.00550859,-21.0057
4375,125,23.0252,0.00717707,-23.0257
4625,125,24.3492,0.00889256,-24.3499
4875,125,25.3041,0.010749,-25.3049
5125,125,25.9792,0.0130477,-25.9802
5375,125,27.0437,0.0159469,-27.0448
5625,125,28.4545,0.0194742,-28.4558
5875,125,30.2324,0.0234144,-30.234
6125,125,32.9758,0.0270046,-32.9776
6375,125,35.2824,0.030135,-35.2843
6625,125,37.0526,0.0331871,-37.0547
6875,125,37.3755,0.0363247,-37.3778
7125,125,38.6621,0.0397151,-38.6646
7375,125,40.224,0.0437128,-40.2267
7625,125,41.2566,0.0486798,-41.2595
7875,125,41.5202,0.0542576,-41.5234
8125,125,41.7897,0.060587,-41.7932
8375,125,42.7904,0.0679023,-42.7942
8625,125,44.3549,0.0756142,-44.3591
8875,125,45.5189,0.0833593,-45.5234
9125,125,45.5185,0.0910771,-45.5234
9375,125,46.3635,0.0989588,-46.3688
9625,125,48.3779,0.107224,-48.3835
9875,125,52.1222,0.115797,-52.1282
10125,125,53.441,0.124487,-53.4473
10375,125,54.609,0.133287,-54.6156
10625,125,55.9647,0.14219,-55.9716
10875,125,57.9306,0.151093,-57.9378
11125,125,59.3257,0.159872,-59.3332
11375,125,60.0351,0.168521,-60.0429
11625,125,61.6768,0.177201,-61.685
11875,125,63.3403,0.185888,-63.3487
12125,125,64.9759,0.193687,-64.9847
12375,125,65.6853,0.200787,-65.6944
12625,125,68.4729,0.208854,-68.4823
12875,125,72.4869,0.218581,-72.4967
13125,125,73.1963,0.229539,-73.2065
