x,y,height,momentum_x,bathymetry
125,125,0,0,20
375,125,20,-1.07665e-07,-20
625,125,20,-3.37531e-07,-20
875,125,20,-6.11672e-07,-20
1125,125,20,-9.61744e-07,-20
1375,125,20,-1.42228e-06,-20
1625,125,20,-2.03114e-06,-20
1875,125,20,-2.82943e-06,-20
2125,125,20,-3.86051e-06,-20
2375,125,20,-5.16835e-06,-20
2625,125,20,-6.79505e-06,-20
2875,125,20,-8.77779e-06,-20
3125,125,20,-1.11455e-05,-20
3375,125,20,-1.39158e-05,-20
3625,125,20,-1.70921e-05,-20
3875,125,20,-2.06626e-05,-20
4125,125,21.0057,-1.91709e-05,-21.0057
4375,125,23.0257,-1.90813e-05,-23.0257
4625,125,24.3499,-2.726e-05,-24.3499
4875,125,25.3049,-1.88285e-05,-25.3049
5125,125,25.9802,5.66888e-06,-25.9802
5375,125,27.0448,2.7752e-05,-27.0448
5625,125,28.4558,3.81521e-05,-28.4558
5875,125,30.234,2.48137e-05,-30.234
6125,125,32.9776,1.01706e-05,-32.9776
6375,125,35.2843,9.36593e-06,-35.2843
6625,125,37.0547,-7.6863e-06,-37.0547
6875,125,37.3778,-1.97841e-05,-37.3778
7125,125,38.6646,-3.39777e-06,-38.6646
7375,125,40.2267,-7.58315e-06,-40.2267
7625,125,41.2595,-3.01268e-05,-41.2595
7875,125,41.5234,-1.28312e-05,-41.5234
8125,125,41.7932,-2.46917e-06,-41.7932
8375,125,42.7942,-9.8481e-06,-42.7942
8625,125,44.3591,-2.74671e-05,-44.3591
8875,125,45.5234,-3.89687e-05,-45.5234
9125,125,45.5234,-1.27546e-05,-45.5234
9375,125,46.3688,9.17415e-06,-46.3688
9625,125,48.3835,2.1064e-05,-48.3835
9875,125,52.1282,2.18626e-05,-52.1282
10125,125,53.4473,3.36579e-05,-53.4473
10375,125,54.6156,3.76702e-05,-54.6156
10625,125,55.9716,5.25391e-06,-55.9716
10875,125,57.9378,1.23491e-05,-57.9378
11125,125,59.3332,5.77814e-05,-59.3332
11375,125,60.0429,7.40049e-05,-60.0429
11625,125,61.685,5.39778e-05,-61.685
11875,125,63.3487,4.1656e-05,-63.3487
12125,125,64.9847,7.54092e-06,-64.9847
12375,125,65.6944,9.74389e-06,-65.6944
12625,125,68.4823,3.30749e-05,-68.4823
12875,125,72.4967,-2.34421e-05,-72.4967
13125,125,73.2065,-3.60767e-05,-73.2065
13375,125,73.7161,-2.07289e-05,-73.7161
13625,125,74.3361,-0.000103392,-74.3361
13875,125,76.3382,-0.000146607,-76.3382
14125,125,77.734,-0.00013218,-77.734
14375,125,79.1383,-0.000158052,-79.1383
14625,125,81.8184,-0.000145006,-81.8184
14875,125,83.5458,-8.54493e-05,-83.5458
15125,125,84.894,2.88056e-06,-84.894
15375,125,86.2182,3.53765e-05,-86.2182
15625,125,87.8154,8.79512e-06,-87.8154
15875,125,89.3041,7.04484e-06,-89.3041
16125,125,90.337,2.35922e-05,-90.337
16375,125,91.9254,8.26852e-05,-91.9254
16625,125,93.8587,0.000140998,-93.8587
16875,125,96.2157,0.000138426,-96.2157
17125,125,98.0109,8.41652e-05,-98.0109
17375,125,99.7092,6.53096e-05,-99.7092
17625,125,101.388,9.67087e-05,-101.388
17875,125,102.77,6.9469e-05,-102.77
18125,125,104.413,4.18074e-05,-104.413
18375,125,106.415,3.64583e-05,-106.415
18625,125,108.135,-5.99517e-05,-108.135
18875,125,109.335,-0.000156553,-109.335
19125,125,110.008,-0.000203368,-110.008
19375,125,110.394,-0.000330795,-110.394
19625,125,111.309,-0.000392076,-111.309
19875,125,112.615,-0.000358083,-112.615
20125,125,113.261,-0.000284618,-113.261
